"u","ratio","scostamento","resonance","library_status","intensita_risonanza"
310,0.202603150624782,0.130730182708551,0.636125080567684,"Library_-1 (Rumore)",0.2705
311,0.461042115464807,0.127708782131473,0.642810542690981,"Library_-1 (Rumore)",0.2788
312,0.0238641111645848,0.309469222168749,0.34271943809135,"Library_-1 (Rumore)",0.0453
313,0.433072828454897,0.0997394951215635,0.708132316632763,"Library_0 (Possibilita)",0.3688
314,0.125508798286319,0.207824535047015,0.487177687072254,"Library_-1 (Rumore)",0.1251
315,0.930559537373483,0.59722620404015,0.126621073618529,"Library_-1 (Rumore)",0.0025
316,0.865448319120333,0.532114985786999,0.158618273739344,"Library_-1 (Rumore)",0.0049
317,0.921362956985831,0.588029623652498,0.130715275516186,"Library_-1 (Rumore)",0.0028
318,0.0593993079382926,0.273934025395041,0.387560928511832,"Library_-1 (Rumore)",0.0646
319,0.281150395050645,0.0521829382826884,0.834797254598533,"Library_0 (Possibilita)",0.5934
320,0.182435951661319,0.150897381672015,0.593247401015581,"Library_-1 (Rumore)",0.2211
321,0.525326668750495,0.191993335417161,0.514609798641948,"Library_-1 (Rumore)",0.1466
322,0.914741469081491,0.581408135748158,0.133744804508035,"Library_-1 (Rumore)",0.003
323,0.512809050036594,0.179475716703261,0.537389481111127,"Library_-1 (Rumore)",0.1662
324,0.207443177700043,0.125890155633291,0.646868449821027,"Library_-1 (Rumore)",0.284
325,0.167907574446872,0.165425758886461,0.564160954581061,"Library_-1 (Rumore)",0.1912
326,0.674155754502863,0.340822421169529,0.307483679909075,"Library_-1 (Rumore)",0.0331
327,0.310476000420749,0.0228573329125841,0.92395468312091,"Library_0 (Possibilita)",0.7957
328,0.504316655453295,0.170983322119961,0.553415454029837,"Library_-1 (Rumore)",0.1809
329,0.119782592402771,0.213550740930562,0.477619681985478,"Library_-1 (Rumore)",0.1182
330,0.922644391655922,0.589311058322589,0.130136954853846,"Library_-1 (Rumore)",0.0028
331,0.849145620595664,0.515812287262331,0.167823369278047,"Library_-1 (Rumore)",0.0058
332,0.100173233542591,0.233160099790742,0.44628659909816,"Library_-1 (Rumore)",0.0971
333,0.923772833077237,0.590439499743904,0.129629800179035,"Library_-1 (Rumore)",0.0027
334,0.0324662218336016,0.300867111499732,0.353073998990574,"Library_-1 (Rumore)",0.0494
335,0.80845510144718,0.475121768113847,0.193197255925842,"Library_-1 (Rumore)",0.0086
336,0.437818700680509,0.104485367347176,0.696598375005044,"Library_-1 (Rumore)",0.3517
337,0.254058986436576,0.0792743468967577,0.760096685093544,"Library_0 (Possibilita)",0.4526
338,0.884861811762676,0.551528478429342,0.148312990620442,"Library_-1 (Rumore)",0.004
339,0.449963012477383,0.11662967914405,0.667932140153592,"Library_-1 (Rumore)",0.3115
340,0.577534485142678,0.244201151809345,0.429557867161315,"Library_-1 (Rumore)",0.087
341,0.269417963689193,0.0639153696441402,0.801585511254468,"Library_0 (Possibilita)",0.5277
342,0.134335061535239,0.198998271798094,0.502286190972292,"Library_-1 (Rumore)",0.1367
343,0.381684098392725,0.0483507650593917,0.845940640141396,"Library_0 (Possibilita)",0.6166
344,0.752717284020036,0.419383950686703,0.234294508500072,"Library_-1 (Rumore)",0.0151
345,0.587015132652596,0.253681799319262,0.415694653264262,"Library_-1 (Rumore)",0.0791
346,0.844553464557976,0.511220131224642,0.170511389379547,"Library_-1 (Rumore)",0.006
347,0.579132868908346,0.245799535575012,0.427188618299468,"Library_-1 (Rumore)",0.0856
348,0.487983280560002,0.154649947226668,0.585593973870625,"Library_-1 (Rumore)",0.213
349,0.507437193766236,0.174103860432903,0.547471895049178,"Library_-1 (Rumore)",0.1753
350,0.858067695284262,0.524734361950929,0.162721374455458,"Library_-1 (Rumore)",0.0053
351,0.434716290095821,0.101382956762488,0.70411673840694,"Library_-1 (Rumore)",0.3628
352,0.38830193830654,0.0549686049732069,0.826789198118584,"Library_0 (Possibilita)",0.5771
353,0.0911506842821836,0.24218264905115,0.432568632950926,"Library_-1 (Rumore)",0.0888
354,0.933054137742147,0.599720804408814,0.125532789458775,"Library_-1 (Rumore)",0.0025
355,0.663716039387509,0.330382706054176,0.318794314496081,"Library_-1 (Rumore)",0.0367
356,0.474387288093567,0.141053954760234,0.61380194077755,"Library_-1 (Rumore)",0.244
357,0.115705044707283,0.21762828862605,0.470928090040905,"Library_-1 (Rumore)",0.1135
358,0.880620915209875,0.547287581876541,0.150505470958391,"Library_-1 (Rumore)",0.0042
359,0.576001284644008,0.242667951310674,0.431842842698149,"Library_-1 (Rumore)",0.0883
360,0.387412824900821,0.0540794915674875,0.82933678252795,"Library_0 (Possibilita)",0.5823
361,0.244208078598604,0.0891252547347297,0.734624119809004,"Library_0 (Possibilita)",0.4101
362,0.101879303809255,0.231454029524078,0.448929018193894,"Library_-1 (Rumore)",0.0988
363,0.679478763369843,0.34614543003651,0.301871983601955,"Library_-1 (Rumore)",0.0314
364,0.94272929104045,0.609395957707117,0.121399708239793,"Library_-1 (Rumore)",0.0023
365,0.793066034093499,0.459732700760166,0.203763875589354,"Library_-1 (Rumore)",0.0101
366,0.101123771630228,0.232209561703106,0.447756899845122,"Library_-1 (Rumore)",0.0981
367,0.752794480416924,0.41946114708359,0.23423193225077,"Library_-1 (Rumore)",0.0151
368,0.0145207652822137,0.31881256805112,0.331816387763185,"Library_-1 (Rumore)",0.0412
369,0.315972097218037,0.0173612361152967,0.941694521843226,"Library_0 (Possibilita)",0.8406
370,0.626808673376217,0.293475340042884,0.362221207226123,"Library_-1 (Rumore)",0.0531
371,0.667538828914985,0.334205495581652,0.314605123848279,"Library_-1 (Rumore)",0.0354
372,0.354826302267611,0.0214929689342777,0.928327032666389,"Library_0 (Possibilita)",0.8066
373,0.0330234959255904,0.300309837407743,0.353755492582072,"Library_-1 (Rumore)",0.0496
374,0.886563869658858,0.553230536325524,0.147442059840833,"Library_-1 (Rumore)",0.004
375,0.471721302950755,0.138387969617421,0.619490458246891,"Library_-1 (Rumore)",0.2506
376,0.281897511566058,0.0514358217672755,0.836958177311323,"Library_0 (Possibilita)",0.5979
377,0.67293388559483,0.339600552261497,0.308786467141027,"Library_-1 (Rumore)",0.0335
378,0.0355476641561836,0.29778566917715,0.356858822036453,"Library_-1 (Rumore)",0.0509
379,0.412141043925658,0.0788077105923246,0.761324990675095,"Library_0 (Possibilita)",0.4547
380,0.61918095080182,0.285847617468486,0.371908916996459,"Library_-1 (Rumore)",0.0574
381,0.33293316885829,0.000400164475043596,0.998616286175022,"Library_1 (Necessita)",0.996
382,0.361540487734601,0.0282071544012676,0.90700799731649,"Library_0 (Possibilita)",0.7542
383,0.804951764643192,0.471618431309859,0.195553532427619,"Library_-1 (Rumore)",0.0089
384,0.196043970296159,0.137289363037174,0.621849909166787,"Library_-1 (Rumore)",0.2534
385,0.426833883393556,0.0935005500602226,0.723585937495757,"Library_0 (Possibilita)",0.3926
386,0.74536022474058,0.412026891407246,0.240335586879642,"Library_-1 (Rumore)",0.0162
387,0.437705266056582,0.104371932723249,0.696871852580176,"Library_-1 (Rumore)",0.3521
388,0.948093346552923,0.61476001321959,0.119167189771602,"Library_-1 (Rumore)",0.0021
389,0.176995290676132,0.156338042657201,0.582183347132348,"Library_-1 (Rumore)",0.2094
390,0.140785947442055,0.192547385891279,0.513624155884005,"Library_-1 (Rumore)",0.1458
391,0.687130700564012,0.353797367230679,0.293984004885737,"Library_-1 (Rumore)",0.0291
392,0.260298832319677,0.0730345010136564,0.776686748975582,"Library_0 (Possibilita)",0.4817
393,0.650855803862214,0.317522470528881,0.333300950260233,"Library_-1 (Rumore)",0.0418
394,0.939117197645828,0.605783864312495,0.122926577693488,"Library_-1 (Rumore)",0.0023
395,0.160661076661199,0.172672256672134,0.550190644470572,"Library_-1 (Rumore)",0.1779
396,0.66405029525049,0.330716961917157,0.318425806545399,"Library_-1 (Rumore)",0.0366
397,0.205710212467238,0.127623120866095,0.643001106416477,"Library_-1 (Rumore)",0.2791
398,0.398555700667202,0.0652223673338692,0.79796848732644,"Library_0 (Possibilita)",0.5209
399,0.525744152488187,0.192410819154854,0.513866929441239,"Library_-1 (Rumore)",0.146
400,0.605747992871329,0.272414659537996,0.389603855622797,"Library_-1 (Rumore)",0.0656
401,0.0691480855457485,0.264185247787585,0.400857639301503,"Library_-1 (Rumore)",0.0712
402,0.276053227251396,0.0572801060819377,0.820202593085124,"Library_0 (Possibilita)",0.5639
403,0.935905169695616,0.602571836362283,0.124300458969125,"Library_-1 (Rumore)",0.0024
404,0.133384734392166,0.199948598941167,0.500637197645942,"Library_-1 (Rumore)",0.1354
405,0.656229860382155,0.322896527048821,0.327160284718266,"Library_-1 (Rumore)",0.0396
406,0.304946613963693,0.0283867193696399,0.906444611114734,"Library_0 (Possibilita)",0.7529
407,0.680429932894185,0.347096599560852,0.300880068211819,"Library_-1 (Rumore)",0.0311
408,0.673241188749671,0.339907855416338,0.308458294186571,"Library_-1 (Rumore)",0.0334
409,0.821170911658555,0.487837578325222,0.184880883262259,"Library_-1 (Rumore)",0.0076
410,0.0116405291482806,0.321692804185053,0.328525811595888,"Library_-1 (Rumore)",0.0401
411,0.777679841266945,0.444346507933612,0.214906282276726,"Library_-1 (Rumore)",0.0118
412,0.936213925946504,0.602880592613171,0.124167730248339,"Library_-1 (Rumore)",0.0024
413,0.551487850258127,0.218154516924794,0.470071364238164,"Library_-1 (Rumore)",0.1129
414,0.0864608779083937,0.24687245542494,0.425605587303492,"Library_-1 (Rumore)",0.0847
415,0.246221147244796,0.0871121860885372,0.739759181060951,"Library_0 (Possibilita)",0.4185
416,0.274794729659334,0.0585386036739995,0.816638601701341,"Library_0 (Possibilita)",0.5569
417,0.652016522362828,0.318683189029495,0.33196497014055,"Library_-1 (Rumore)",0.0413
418,0.791927104350179,0.458593771016846,0.204568491424124,"Library_-1 (Rumore)",0.0102
419,0.234473639400676,0.0988596939326574,0.71029139590656,"Library_0 (Possibilita)",0.3721
420,0.492158578010276,0.158825244676943,0.577194367561534,"Library_-1 (Rumore)",0.2043
421,0.941747064935043,0.60841373160171,0.121813018081526,"Library_-1 (Rumore)",0.0023
422,0.502825692528859,0.169492359195525,0.556277965844794,"Library_-1 (Rumore)",0.1836
423,0.412817538017407,0.0794842046840737,0.759544932166931,"Library_0 (Possibilita)",0.4517
424,0.665074326330796,0.331740992997463,0.317299489717363,"Library_-1 (Rumore)",0.0362
425,0.613132477272302,0.279799143938969,0.379774726571545,"Library_-1 (Rumore)",0.0609
426,0.609372462378815,0.276039129045482,0.384748114089428,"Library_-1 (Rumore)",0.0633
427,0.030062192119658,0.303271141213675,0.350149113559297,"Library_-1 (Rumore)",0.0482
428,0.328075201017782,0.00525813231555122,0.98197002978191,"Library_1 (Necessita)",0.9488
429,0.0265143888536841,0.306818944479649,0.345876851225706,"Library_-1 (Rumore)",0.0465
430,0.722145040985197,0.388811707651864,0.260438496153068,"Library_-1 (Rumore)",0.0205
431,0.731463684467599,0.398130351134265,0.252174631606949,"Library_-1 (Rumore)",0.0187
432,0.0583239691331983,0.275009364200135,0.386121513742108,"Library_-1 (Rumore)",0.0639
433,0.118533076485619,0.214800256847714,0.475559081156219,"Library_-1 (Rumore)",0.1167
434,0.224419549806044,0.10891378352729,0.686005445552657,"Library_-1 (Rumore)",0.3365
435,0.609248336870223,0.27591500353689,0.384913401281599,"Library_-1 (Rumore)",0.0633
436,0.506691925460473,0.173358592127139,0.548885548564361,"Library_-1 (Rumore)",0.1766
437,0.239799984963611,0.0935333483697225,0.723503821960939,"Library_0 (Possibilita)",0.3925
438,0.536778641166165,0.203445307832832,0.494616230490874,"Library_-1 (Rumore)",0.1308
439,0.662863129284233,0.3295297959509,0.319736558191117,"Library_-1 (Rumore)",0.0371
440,0.456788582727313,0.12345524939398,0.652341600962515,"Library_-1 (Rumore)",0.291
441,0.769441287731752,0.436107954398418,0.221120886922848,"Library_-1 (Rumore)",0.0128
442,0.40397208603099,0.0706387526976566,0.783152170622541,"Library_0 (Possibilita)",0.4934
443,0.129167856881395,0.204165476451938,0.493385196805549,"Library_-1 (Rumore)",0.1298
444,0.390614082105458,0.0572807487721245,0.820200769060421,"Library_0 (Possibilita)",0.5639
445,0.195570279145613,0.13776305418772,0.620831474057673,"Library_-1 (Rumore)",0.2522
446,0.586480034515262,0.253146701181928,0.416465057029506,"Library_-1 (Rumore)",0.0795
447,0.331514456542209,0.00181887679112452,0.993725982686308,"Library_1 (Necessita)",0.982
448,0.54548915871419,0.212155825380857,0.479930613436894,"Library_-1 (Rumore)",0.1198
449,0.855248673120514,0.52191533978718,0.16431641372589,"Library_-1 (Rumore)",0.0054
450,0.701961309183389,0.368627975850056,0.279277982588385,"Library_-1 (Rumore)",0.0251
451,0.0137759235221893,0.319557409811144,0.33096228387716,"Library_-1 (Rumore)",0.0409
452,0.564923846162856,0.231590512829522,0.448717053730992,"Library_-1 (Rumore)",0.0987
453,0.932647787267342,0.599314453934009,0.125709422401524,"Library_-1 (Rumore)",0.0025
454,0.72063235938549,0.387299026052157,0.26180527483893,"Library_-1 (Rumore)",0.0208
455,0.927533979294822,0.594200645961488,0.127953659540614,"Library_-1 (Rumore)",0.0026
456,0.26409133290872,0.0692420004246135,0.786946402396336,"Library_0 (Possibilita)",0.5004
457,0.157497088424861,0.175836244908472,0.544199893758014,"Library_-1 (Rumore)",0.1723
458,0.752883631968871,0.419550298635537,0.234159685816828,"Library_-1 (Rumore)",0.0151
459,0.881198102608323,0.54786476927499,0.15020517886203,"Library_-1 (Rumore)",0.0042
460,0.696436944184825,0.363103610851492,0.284667935792938,"Library_-1 (Rumore)",0.0265
461,0.797083692159504,0.46375035882617,0.200950723292147,"Library_-1 (Rumore)",0.0097
462,0.585273691918701,0.251940358585368,0.418207122076068,"Library_-1 (Rumore)",0.0805
463,0.520287428749725,0.186954095416392,0.523661774749349,"Library_-1 (Rumore)",0.1542
464,0.0952825671993196,0.238050766134014,0.438797653418087,"Library_-1 (Rumore)",0.0925
465,0.751170910429209,0.417837577095876,0.235551543488862,"Library_-1 (Rumore)",0.0153
466,0.655656424118206,0.322323090784873,0.327810092737181,"Library_-1 (Rumore)",0.0398
467,0.674375020433217,0.341041687099884,0.307250475436603,"Library_-1 (Rumore)",0.033
468,0.40017093764618,0.0668376043128471,0.793520973759819,"Library_0 (Possibilita)",0.5125
469,0.0656242249533534,0.26770910837998,0.395999475107806,"Library_-1 (Rumore)",0.0688
470,0.366482198238373,0.0331488649050395,0.891630382776384,"Library_0 (Possibilita)",0.7179
471,0.775555372936651,0.442222039603318,0.216491923897292,"Library_-1 (Rumore)",0.012
472,0.379600635031238,0.0462673016979049,0.852061332812009,"Library_0 (Possibilita)",0.6296
473,0.124601615825668,0.208731717507665,0.485650792817576,"Library_-1 (Rumore)",0.124
474,0.912881741067395,0.579548407734061,0.134608245905762,"Library_-1 (Rumore)",0.003
475,0.555978691671044,0.22264535833771,0.462823168318552,"Library_-1 (Rumore)",0.1079
476,0.946620546048507,0.613287212715174,0.119776047922934,"Library_-1 (Rumore)",0.0022
477,0.0615669072140008,0.271766426119332,0.390478739108493,"Library_-1 (Rumore)",0.066
478,0.341706037521362,0.00837270418802899,0.971443945563537,"Library_1 (Necessita)",0.9197
479,0.0255171719472855,0.307816161386048,0.344685415982335,"Library_-1 (Rumore)",0.046
480,0.0537126106210053,0.279620722712328,0.380009265557163,"Library_-1 (Rumore)",0.061
481,0.276546923909336,0.056786409423997,0.821604956994704,"Library_0 (Possibilita)",0.5667
482,0.0763528803363442,0.256980452996989,0.410976811724499,"Library_-1 (Rumore)",0.0766
483,0.815645926399156,0.482312593065823,0.18844941472015,"Library_-1 (Rumore)",0.008
484,0.513161940965801,0.179828607632468,0.536733678836814,"Library_-1 (Rumore)",0.1656
485,0.957651847274974,0.624318513941641,0.115290218834663,"Library_-1 (Rumore)",0.0019
486,0.0979060712270439,0.235427262106289,0.442799193554649,"Library_-1 (Rumore)",0.095
487,0.987189212813973,0.65385587948064,0.104088938024906,"Library_-1 (Rumore)",0.0014
488,0.919213534099981,0.585880200766648,0.131691102108893,"Library_-1 (Rumore)",0.0029
489,0.805964616127312,0.472631282793979,0.194869370336432,"Library_-1 (Rumore)",0.0089
490,0.925225983839482,0.591892650506149,0.128979621836606,"Library_-1 (Rumore)",0.0027
491,0.152741358382627,0.180591974950706,0.535317795909406,"Library_-1 (Rumore)",0.1643
492,0.171925565460697,0.161407767872636,0.572059423907819,"Library_-1 (Rumore)",0.1991
493,0.615390368038788,0.282057034705455,0.376819151888236,"Library_-1 (Rumore)",0.0596
494,0.642772301333025,0.309438967999692,0.342755318310847,"Library_-1 (Rumore)",0.0453
495,0.822502339491621,0.489169006158287,0.18403108077178,"Library_-1 (Rumore)",0.0075
496,0.901344632264227,0.568011298930893,0.140090696142681,"Library_-1 (Rumore)",0.0034
497,0.209991780575365,0.123341552757968,0.652598295433931,"Library_-1 (Rumore)",0.2913
498,0.626557857263833,0.2932245239305,0.362535711224326,"Library_-1 (Rumore)",0.0533
499,0.0048204988706857,0.328512834462648,0.320863676613959,"Library_-1 (Rumore)",0.0374
500,0.272565320134163,0.0607680131991704,0.81036301866579,"Library_0 (Possibilita)",0.5446
501,0.593851134646684,0.260517801313351,0.405977061181468,"Library_-1 (Rumore)",0.0739
502,0.207983527099714,0.12534980623362,0.64807906219504,"Library_-1 (Rumore)",0.2855
503,0.659506718162447,0.326173384829114,0.323471641027846,"Library_-1 (Rumore)",0.0383
504,0.121241923421621,0.212091409911712,0.480037599060167,"Library_-1 (Rumore)",0.1199
505,0.0367734858300537,0.29655984750328,0.358375710035575,"Library_-1 (Rumore)",0.0515
506,0.742113207001239,0.408779873667906,0.243051107977491,"Library_-1 (Rumore)",0.0168
507,0.0387459250632674,0.294587408270066,0.360830043085345,"Library_-1 (Rumore)",0.0526
508,0.388857173733413,0.0555238404000799,0.825202248184713,"Library_0 (Possibilita)",0.5739
509,0.503961726324633,0.170628392991299,0.554095546604644,"Library_-1 (Rumore)",0.1815
510,0.893798554083332,0.560465220749999,0.143796832002946,"Library_-1 (Rumore)",0.0037
511,0.023196188500151,0.310137144833182,0.341928264943638,"Library_-1 (Rumore)",0.045
512,0.622908566845581,0.289575233512248,0.367142650843516,"Library_-1 (Rumore)",0.0553
513,0.78942024265416,0.456086909320826,0.206350716252926,"Library_-1 (Rumore)",0.0105
514,0.529285585740581,0.195952252407248,0.507608291073608,"Library_-1 (Rumore)",0.1409
515,0.177765573607758,0.155567759725576,0.583737155132149,"Library_-1 (Rumore)",0.211
